Datetime,Open,High,Low,Close,Volume
2022-01-03 04:00:00,300.15,300.15,300.15,300.15,100
2022-01-03 04:15:00,300.15,300.15,300.15,300.15,100
2022-01-03 05:45:00,301.4,301.4,301.4,301.4,300
2022-01-03 06:30:00,301.31,301.31,301.31,301.31,100
2022-01-03 07:00:00,301.0,301.44,301.0,301.25,500
2022-01-03 07:45:00,301.0,301.0,301.0,301.0,199
2022-01-03 08:00:00,301.33,301.33,300.99,301.0,300
2022-01-03 08:30:00,301.0,301.0,300.82,300.82,720
2022-01-03 08:45:00,300.8,300.8,300.725,300.725,400
2022-01-03 09:00:00,300.45,300.45,300.4,300.4,400
2022-01-03 09:15:00,300.6,300.6,300.4,300.4,901
2022-01-03 09:30:00,300.1,300.83,299.2,300.71,201888
2022-01-03 09:45:00,300.69,301.19,299.91,300.85,177760
2022-01-03 10:00:00,300.83,301.21,300.075,301.1656,119734
2022-01-03 10:15:00,301.03,301.3,300.73,301.03,102775
2022-01-03 10:30:00,300.97,301.03,300.25,300.745,89386
2022-01-03 10:45:00,300.73,300.86,300.34,300.74,69952
2022-01-03 11:00:00,300.68,300.828,300.25,300.471,53309
2022-01-03 11:15:00,300.4915,300.7,300.3635,300.55,35800
2022-01-03 11:30:00,300.5589,300.64,299.95,300.4779,51463
2022-01-03 11:45:00,300.455,300.7542,300.1001,300.68,56887
2022-01-03 12:00:00,300.68,300.96,300.55,300.83,49914
2022-01-03 12:15:00,300.83,300.92,300.46,300.68,49203
2022-01-03 12:30:00,300.63,300.66,300.0,300.12,30150
2022-01-03 12:45:00,300.0542,300.144,299.817,299.82,28366
2022-01-03 13:00:00,299.85,300.01,299.45,299.89,47222
2022-01-03 13:15:00,299.875,300.09,299.74,299.86,24062
2022-01-03 13:30:00,299.93,299.93,299.33,299.5099,33319
2022-01-03 13:45:00,299.4301,300.0,299.325,299.99,28377
2022-01-03 14:00:00,299.9867,300.21,299.73,300.1443,50779
2022-01-03 14:15:00,300.09,300.1,299.71,299.92,36571
2022-01-03 14:30:00,299.88,300.14,299.78,300.06,43421
2022-01-03 14:45:00,300.06,300.27,299.95,300.045,51868
2022-01-03 15:00:00,300.07,300.09,299.56,299.57,39596
2022-01-03 15:15:00,299.54,300.08,299.4601,299.92,46721
2022-01-03 15:30:00,299.96,300.17,299.71,299.87,54794
2022-01-03 15:45:00,299.85,300.83,299.84,300.78,264685
2022-01-03 16:00:00,300.79,301.19,300.79,301.19,844400
2022-01-03 16:15:00,301.0,301.0,300.9,301.0,1734
2022-01-03 16:30:00,301.2,301.27,301.2,301.27,310
2022-01-03 18:00:00,300.85,301.19,300.85,301.19,500
2022-01-03 19:00:00,300.84,300.84,300.84,300.84,100
2022-01-03 19:30:00,300.73,300.73,300.7,300.7,426
2022-01-04 08:00:00,302.0,302.0,302.0,302.0,100
2022-01-04 08:15:00,302.56,302.56,302.1,302.1,675
2022-01-04 08:30:00,302.49,302.56,302.49,302.56,698
2022-01-04 08:45:00,302.73,302.8,302.73,302.8,300
2022-01-04 09:15:00,302.7,302.7,301.85,301.85,996
2022-01-04 09:30:00,301.65,303.82,301.65,303.3405,192382
2022-01-04 09:45:00,303.51,305.21,303.38,305.04,152818
2022-01-04 10:00:00,304.99,306.73,304.91,306.56,166104
2022-01-04 10:15:00,306.62,307.3,306.1601,307.28,158212
2022-01-04 10:30:00,307.28,308.44,307.05,308.355,150608
2022-01-04 10:45:00,308.3,308.7,307.695,308.1,132627
2022-01-04 11:00:00,308.12,308.63,307.63,307.82,114225
2022-01-04 11:15:00,307.81,307.98,307.1353,307.745,129166
2022-01-04 11:30:00,307.7,308.0,307.14,307.14,85333
2022-01-04 11:45:00,307.14,308.205,306.91,308.1,73671
2022-01-04 12:00:00,308.04,308.54,307.9,308.5007,60474
2022-01-04 12:15:00,308.51,308.6,308.0,308.3073,94601
2022-01-04 12:30:00,308.26,309.09,308.2,309.01,62081
2022-01-04 12:45:00,309.045,309.045,308.23,308.4399,94265
2022-01-04 13:00:00,308.4,308.55,307.9301,307.99,160112
2022-01-04 13:15:00,308.0,308.28,307.905,307.96,80658
2022-01-04 13:30:00,308.0,308.19,307.81,308.175,44354
2022-01-04 13:45:00,308.18,308.3991,307.86,308.18,44591
2022-01-04 14:00:00,308.18,308.77,307.9,307.95,109944
2022-01-04 14:15:00,307.9899,308.255,307.55,308.25,72683
2022-01-04 14:30:00,308.1949,308.62,308.1949,308.61,56347
2022-01-04 14:45:00,308.63,308.7006,308.44,308.53,56027
2022-01-04 15:00:00,308.52,308.73,308.3,308.305,75246
2022-01-04 15:15:00,308.34,308.54,308.07,308.105,82604
2022-01-04 15:30:00,308.11,308.81,307.91,308.75,91432
2022-01-04 15:45:00,308.75,309.21,308.28,308.44,356451
2022-01-04 16:00:00,308.51,308.74,308.5,308.5,1335436
2022-01-04 16:15:00,308.53,308.53,306.87,307.43,181657
2022-01-04 16:30:00,307.47,307.51,307.47,307.49,1047
2022-01-04 16:45:00,307.65,307.75,307.65,307.75,531
2022-01-04 17:00:00,307.8,307.8,307.8,307.8,717
2022-01-04 17:30:00,308.0,308.0,308.0,308.0,1000
2022-01-04 18:00:00,308.0,308.0,308.0,308.0,100
2022-01-04 18:15:00,308.0,308.4,308.0,308.4,1200
2022-01-04 19:00:00,308.4,308.4,308.4,308.4,208
2022-01-04 19:30:00,307.6,307.6,307.6,307.6,483
2022-01-05 04:00:00,308.18,308.7,308.18,308.68,2245
2022-01-05 04:15:00,308.68,308.68,308.4,308.4,775
2022-01-05 04:30:00,309.1,309.1,309.04,309.04,241
2022-01-05 05:15:00,309.5,309.53,309.5,309.53,300
2022-01-05 05:45:00,309.7,309.7,309.5,309.5,600
2022-01-05 06:00:00,309.69,309.69,309.69,309.69,100
2022-01-05 06:15:00,309.46,309.46,309.1,309.1,750
2022-01-05 06:30:00,309.36,309.36,309.36,309.36,100
2022-01-05 07:00:00,309.29,309.36,309.21,309.36,901
2022-01-05 07:15:00,309.12,309.33,309.12,309.33,212
2022-01-05 07:30:00,309.34,309.34,309.34,309.34,100
2022-01-05 08:00:00,309.21,309.4824,309.0,309.0,3591
2022-01-05 08:15:00,308.85,309.01,308.85,309.0,400
2022-01-05 08:30:00,309.1,309.1,309.1,309.1,200
2022-01-05 08:45:00,309.28,309.78,309.28,309.78,2200
2022-01-05 09:00:00,309.33,309.85,309.3,309.85,447
2022-01-05 09:15:00,309.61,309.85,309.61,309.74,2062
2022-01-05 09:30:00,309.87,312.91,309.5,312.4,583498
2022-01-05 09:45:00,312.49,313.8199,311.7867,313.76,195930
2022-01-05 10:00:00,313.72,314.22,312.99,314.04,175289
2022-01-05 10:15:00,313.93,314.4,313.57,314.02,106134
2022-01-05 10:30:00,313.98,314.1,313.5,313.75,93914
2022-01-05 10:45:00,313.78,314.01,313.5599,313.7,65647
2022-01-05 11:00:00,313.76,313.76,312.77,313.01,101087
2022-01-05 11:15:00,313.02,313.38,312.56,312.726,56627
2022-01-05 11:30:00,312.63,312.72,311.87,311.945,72930
2022-01-05 11:45:00,311.92,312.15,311.805,312.12,78340
2022-01-05 12:00:00,312.11,313.23,312.09,313.22,58438
2022-01-05 12:15:00,313.3,313.85,313.06,313.79,56501
2022-01-05 12:30:00,313.83,314.289,313.75,313.93,97982
2022-01-05 12:45:00,313.85,314.1,313.64,314.0796,60907
2022-01-05 13:00:00,314.08,314.48,313.9644,314.18,86826
2022-01-05 13:15:00,314.21,314.32,313.6,313.7,90775
2022-01-05 13:30:00,313.75,313.96,313.37,313.4,66130
2022-01-05 13:45:00,313.41,313.8142,313.23,313.3891,94920
2022-01-05 14:00:00,313.415,313.68,312.14,312.44,116257
2022-01-05 14:15:00,312.41,312.69,311.79,311.903,114981
2022-01-05 14:30:00,311.77,312.0,310.74,310.91,100951
2022-01-05 14:45:00,310.85,311.31,310.61,311.2499,101187
2022-01-05 15:00:00,311.21,311.39,310.7,310.83,118966
2022-01-05 15:15:00,310.81,311.64,310.71,311.24,89768
2022-01-05 15:30:00,311.19,311.2325,310.81,310.95,130515
2022-01-05 15:45:00,310.98,311.0,309.78,309.83,467518
2022-01-05 16:00:00,309.87,310.0,309.83,310.0,1777958
2022-01-05 16:15:00,309.92,309.92,309.92,309.92,6865
2022-01-05 16:30:00,310.3,310.58,310.3,310.58,373
2022-01-05 16:45:00,310.0,310.5,309.92,310.0,993
2022-01-05 17:00:00,310.02,310.02,310.02,310.02,100
2022-01-05 17:30:00,310.3,310.3,310.0,310.0,666
2022-01-05 17:45:00,310.3,310.3,310.06,310.06,400
2022-01-05 18:00:00,310.0,310.0,310.0,310.0,135
2022-01-05 18:15:00,310.0,310.0,310.0,310.0,100
2022-01-05 18:45:00,311.25,311.25,311.25,311.25,485
2022-01-05 19:15:00,310.52,310.92,310.52,310.92,565
2022-01-06 04:15:00,310.82,310.82,310.6,310.6,384
2022-01-06 04:30:00,310.57,310.57,310.57,310.57,175
2022-01-06 04:45:00,310.41,310.41,310.41,310.41,175
2022-01-06 05:30:00,311.34,311.4,311.31,311.31,449
2022-01-06 06:15:00,311.1,311.29,311.1,311.29,200
2022-01-06 06:30:00,311.25,311.25,311.25,311.25,100
2022-01-06 07:00:00,312.0,312.0,312.0,312.0,100
2022-01-06 07:15:00,311.92,313.0,311.92,312.39,2517
2022-01-06 07:30:00,312.39,312.5,312.15,312.5,747
2022-01-06 07:45:00,312.8,312.8,312.4,312.46,600
2022-01-06 08:00:00,312.5999,313.4,312.0,312.77,4383
2022-01-06 08:15:00,312.8,313.2,312.8,313.2,2943
2022-01-06 08:30:00,313.22,313.22,313.22,313.22,100
2022-01-06 08:45:00,312.6,313.0476,312.58,312.75,800
2022-01-06 09:00:00,312.95,312.99,312.6001,312.75,2235
2022-01-06 09:15:00,313.04,313.24,312.5,312.5,1873
2022-01-06 09:30:00,312.98,313.76,311.58,313.18,296972
2022-01-06 09:45:00,313.1,313.49,312.2,312.35,113635
2022-01-06 10:00:00,312.42,314.11,312.2977,313.67,232334
2022-01-06 10:15:00,313.67,314.0,312.18,312.18,81122
2022-01-06 10:30:00,312.295,312.77,311.5805,312.695,79623
2022-01-06 10:45:00,312.7359,312.91,310.87,310.94,96484
2022-01-06 11:00:00,310.93,311.13,310.22,310.91,83976
2022-01-06 11:15:00,310.86,311.06,310.64,310.99,61470
2022-01-06 11:30:00,310.95,311.46,310.57,310.62,58624
2022-01-06 11:45:00,310.58,311.255,310.51,311.17,51298
2022-01-06 12:00:00,311.12,311.99,310.975,311.89,29690
2022-01-06 12:15:00,311.84,312.9242,311.83,312.76,37354
2022-01-06 12:30:00,312.785,313.08,312.64,313.08,42406
2022-01-06 12:45:00,313.1018,313.1523,312.6,312.8229,71339
2022-01-06 13:00:00,312.78,313.75,312.6,313.4543,97975
2022-01-06 13:15:00,313.38,313.45,313.0296,313.065,51708
2022-01-06 13:30:00,313.055,313.41,312.89,313.0896,40546
2022-01-06 13:45:00,313.0459,313.7,312.901,313.62,54358
2022-01-06 14:00:00,313.648,313.68,313.0101,313.21,114754
2022-01-06 14:15:00,313.3,313.72,313.0601,313.12,74086
2022-01-06 14:30:00,313.1481,313.7,312.85,313.62,41026
2022-01-06 14:45:00,313.68,313.79,313.331,313.645,46127
2022-01-06 15:00:00,313.63,313.85,313.21,313.23,42034
2022-01-06 15:15:00,313.21,313.21,312.43,312.98,68875
2022-01-06 15:30:00,313.0,313.33,312.41,313.319,115522
2022-01-06 15:45:00,313.29,313.47,312.75,313.16,282256
2022-01-06 16:00:00,313.22,313.5,313.22,313.4,783853
2022-01-06 16:15:00,313.22,313.45,313.22,313.45,3180
2022-01-06 16:30:00,313.45,313.8,313.45,313.8,514
2022-01-06 17:15:00,313.85,313.85,313.85,313.85,100
2022-01-06 17:30:00,313.58,313.85,313.58,313.85,600
2022-01-06 17:45:00,313.99,313.99,313.99,313.99,100
2022-01-06 18:45:00,314.0,314.0,314.0,314.0,1000
2022-01-06 19:30:00,314.58,314.58,314.58,314.58,100
2022-01-06 19:45:00,314.27,314.5,314.27,314.5,600
2022-01-07 04:00:00,313.95,313.95,313.95,313.95,129
2022-01-07 05:45:00,314.55,314.55,314.55,314.55,104
2022-01-07 06:30:00,314.57,314.57,314.57,314.57,100
2022-01-07 07:15:00,314.35,314.35,314.35,314.35,975
2022-01-07 07:30:00,314.0,314.0,313.9,313.9,422
2022-01-07 07:45:00,314.3,314.3,314.3,314.3,114
2022-01-07 08:00:00,314.48,314.48,314.0,314.48,8690
2022-01-07 08:15:00,314.0,315.0,314.0,315.0,1461
2022-01-07 08:30:00,314.2,314.2,313.6,313.6,472
2022-01-07 08:45:00,314.8,314.8,314.5,314.69,1100
2022-01-07 09:00:00,314.41,315.4753,314.41,315.4753,350
2022-01-07 09:15:00,314.74,315.58,314.74,315.58,2553
2022-01-07 09:30:00,315.56,316.0,314.14,314.47,361662
2022-01-07 09:45:00,314.51,316.25,314.3033,316.2199,144665
2022-01-07 10:00:00,316.24,317.4,316.0901,317.38,187189
2022-01-07 10:15:00,317.38,318.35,317.0966,317.95,190460
2022-01-07 10:30:00,317.94,318.94,317.7996,318.9,107625
2022-01-07 10:45:00,318.923,319.4,318.13,318.18,169790
2022-01-07 11:00:00,318.11,318.15,317.02,317.13,116596
2022-01-07 11:15:00,317.09,317.78,316.896,317.69,119163
2022-01-07 11:30:00,317.67,318.1825,317.5,318.1,62619
2022-01-07 11:45:00,318.0815,318.62,317.7431,318.56,84460
2022-01-07 12:00:00,318.57,319.145,318.4,319.0,91570
2022-01-07 12:15:00,319.01,319.275,318.66,319.27,63068
2022-01-07 12:30:00,319.28,319.28,318.65,318.65,47349
2022-01-07 12:45:00,318.62,318.71,318.2,318.56,49921
2022-01-07 13:00:00,318.565,318.8,318.37,318.58,47929
2022-01-07 13:15:00,318.57,318.795,318.44,318.795,53507
2022-01-07 13:30:00,318.78,319.145,318.64,318.848,41667
2022-01-07 13:45:00,318.82,319.41,318.7733,319.3038,55417
2022-01-07 14:00:00,319.33,319.6,319.1702,319.225,100255
2022-01-07 14:15:00,319.2,319.34,318.76,318.97,60813
2022-01-07 14:30:00,318.9,319.35,318.5,319.31,65023
2022-01-07 14:45:00,319.27,319.72,319.25,319.61,94584
2022-01-07 15:00:00,319.6,319.78,319.53,319.72,110404
2022-01-07 15:15:00,319.7,320.2,319.7,319.88,171040
2022-01-07 15:30:00,319.85,319.99,319.59,319.73,163449
2022-01-07 15:45:00,319.72,320.17,319.24,319.77,384471
2022-01-07 16:00:00,319.77,320.0,319.77,319.77,817221
2022-01-07 16:15:00,319.8,319.98,319.8,319.98,236
2022-01-07 16:30:00,319.89,319.89,319.88,319.88,2065
2022-01-07 16:45:00,319.77,319.77,319.75,319.77,1246
2022-01-07 17:45:00,319.9699,319.9699,319.9699,319.9699,400
2022-01-07 18:00:00,319.53,319.53,319.53,319.53,100
2022-01-07 19:00:00,319.98,319.98,319.98,319.98,105
2022-01-07 19:15:00,319.55,320.0,319.55,320.0,452
2022-01-07 19:30:00,320.0,320.0,320.0,320.0,2296
2022-01-07 19:45:00,320.0,320.0,320.0,320.0,300
2022-01-10 04:00:00,321.12,321.12,321.12,321.12,143
2022-01-10 04:15:00,321.12,321.2,321.12,321.2,346
2022-01-10 04:30:00,321.23,321.23,321.23,321.23,164
2022-01-10 04:45:00,321.6,321.6,321.36,321.36,868
2022-01-10 05:00:00,321.18,321.18,321.18,321.18,337
2022-01-10 05:30:00,321.61,321.75,321.61,321.75,452
2022-01-10 05:45:00,321.12,321.12,321.1,321.1,300
